Date,Item Name,Sales,DayOfWeek,IsWeekend,isPublicHoliday,isSchoolHoliday,Usage,End Stock,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13
2025-02-08,BUN 4 INCH,21374.13,5,1,0,0,301,,,,,,
2025-02-08,MUFFIN ENGLISH,21374.13,5,1,0,0,277,,,,,,
2025-02-08,BUN BIG MAC,21374.13,5,1,0,0,111,,,,,,
2025-02-09,BUN BIG MAC,17218.4,6,1,0,0,72,,,,,,
2025-02-09,BUN 4 INCH,17218.4,6,1,0,0,221,,,,,,
2025-02-09,BUN REGULAR,17218.4,6,1,0,0,508,,,,,,
2025-02-09,BUN GOURMET,17218.4,6,1,0,0,3,,,,,,
2025-02-09,BUN MCCRISPY,17218.4,6,1,0,0,29,,,,,,
2025-02-09,MUFFIN ENGLISH,17218.4,6,1,0,0,293,,,,,,
2025-02-10,BUN GOURMET,14430.57,0,0,0,0,21,,,,,,
2025-02-10,BUN BIG MAC,14430.57,0,0,0,0,77,,,,,,
2025-02-10,BUN 4 INCH,14430.57,0,0,0,0,176,,,,,,
2025-02-10,BUN MCCRISPY,14430.57,0,0,0,0,0,,,,,,
2025-02-10,BUN REGULAR,14430.57,0,0,0,0,377,,,,,,
2025-02-10,MUFFIN ENGLISH,14430.57,0,0,0,0,180,,,,,,
2025-02-11,BUN REGULAR,14612.56,1,0,0,0,801,,,,,,
2025-02-11,MUFFIN ENGLISH,14612.56,1,0,0,0,238,,,,,,
2025-02-11,BUN MCCRISPY,14612.56,1,0,0,0,0,,,,,,
2025-02-11,BUN 4 INCH,14612.56,1,0,0,0,236,,,,,,
2025-02-11,BUN BIG MAC,14612.56,1,0,0,0,65,,,,,,
2025-02-11,BUN GOURMET,14612.56,1,0,0,0,8,,,,,,
2025-02-12,BUN MCCRISPY,16963.06,2,0,0,0,30,,,,,,
2025-02-12,BUN GOURMET,16963.06,2,0,0,0,20,,,,,,
2025-02-12,BUN 4 INCH,16963.06,2,0,0,0,205,,,,,,
2025-02-12,BUN BIG MAC,16963.06,2,0,0,0,115,,,,,,
2025-02-12,BUN REGULAR,16963.06,2,0,0,0,341,,,,,,
2025-02-12,MUFFIN ENGLISH,16963.06,2,0,0,0,116,,,,,,
2025-02-13,BUN 4 INCH,20506.58,3,0,0,0,85,,,,,,
2025-02-13,BUN REGULAR,20506.58,3,0,0,0,555,,,,,,
2025-02-13,MUFFIN ENGLISH,20506.58,3,0,0,0,232,,,,,,
2025-02-13,BUN BIG MAC,20506.58,3,0,0,0,86,,,,,,
2025-02-13,BUN MCCRISPY,20506.58,3,0,0,0,30,,,,,,
2025-02-13,BUN GOURMET,20506.58,3,0,0,0,36,,,,,,
2025-02-14,BUN REGULAR,24004.54,4,0,0,0,589,,,,,,
2025-02-14,BUN BIG MAC,24004.54,4,0,0,0,150,,,,,,
2025-02-14,BUN MCCRISPY,24004.54,4,0,0,0,30,,,,,,
2025-02-14,BUN 4 INCH,24004.54,4,0,0,0,448,,,,,,
2025-02-14,MUFFIN ENGLISH,24004.54,4,0,0,0,210,,,,,,
2025-02-14,BUN GOURMET,24004.54,4,0,0,0,32,,,,,,
2025-02-16,BUN 4 INCH,19084.69,6,1,0,0,176,,,,,,
2025-02-16,BUN BIG MAC,19084.69,6,1,0,0,81,,,,,,
2025-02-16,BUN MCCRISPY,19084.69,6,1,0,0,18,,,,,,
2025-02-16,BUN GOURMET,19084.69,6,1,0,0,20,,,,,,
2025-02-16,MUFFIN ENGLISH,19084.69,6,1,0,0,316,,,,,,
2025-02-16,BUN REGULAR,19084.69,6,1,0,0,-518,,,,,,
2025-02-17,MUFFIN ENGLISH,14682.63,0,0,0,0,240,,,,,,
2025-02-17,BUN MCCRISPY,14682.63,0,0,0,0,38,,,,,,
2025-02-17,BUN 4 INCH,14682.63,0,0,0,0,116,,,,,,
2025-02-17,BUN REGULAR,14682.63,0,0,0,0,377,,,,,,
2025-02-17,BUN BIG MAC,14682.63,0,0,0,0,86,,,,,,
2025-02-17,BUN GOURMET,14682.63,0,0,0,0,36,,,,,,
2025-02-18,BUN BIG MAC,15690.77,1,0,0,0,113,,,,,,
2025-02-18,BUN GOURMET,15690.77,1,0,0,0,32,,,,,,
2025-02-18,BUN REGULAR,15690.77,1,0,0,0,419,,,,,,
2025-02-18,MUFFIN ENGLISH,15690.77,1,0,0,0,218,,,,,,
2025-02-18,BUN 4 INCH,15690.77,1,0,0,0,176,,,,,,
2025-02-18,BUN MCCRISPY,15690.77,1,0,0,0,12,,,,,,
2025-02-19,BUN 4 INCH,16775.99,2,0,0,0,175,,,,,,
2025-02-19,BUN REGULAR,16775.99,2,0,0,0,415,,,,,,
2025-02-19,BUN BIG MAC,16775.99,2,0,0,0,90,,,,,,
2025-02-19,BUN MCCRISPY,16775.99,2,0,0,0,30,,,,,,
2025-02-19,BUN GOURMET,16775.99,2,0,0,0,11,,,,,,
2025-02-19,MUFFIN ENGLISH,16775.99,2,0,0,0,210,,,,,,
2025-02-20,BUN REGULAR,19705.05,3,0,0,0,478,,,,,,
2025-02-20,MUFFIN ENGLISH,19705.05,3,0,0,0,209,,,,,,
2025-02-20,BUN GOURMET,19705.05,3,0,0,0,44,,,,,,
2025-02-20,BUN 4 INCH,19705.05,3,0,0,0,204,,,,,,
2025-02-20,BUN BIG MAC,19705.05,3,0,0,0,116,,,,,,
2025-02-20,BUN MCCRISPY,19705.05,3,0,0,0,30,,,,,,
2025-02-21,MUFFIN ENGLISH,24195.17,4,0,0,0,-1201,,,,,,
2025-02-21,BUN BIG MAC,24195.17,4,0,0,0,-510,,,,,,
2025-02-21,BUN REGULAR,24195.17,4,0,0,0,-70,,,,,,
2025-02-21,BUN GOURMET,24195.17,4,0,0,0,-144,,,,,,
2025-02-21,BUN MCCRISPY,24195.17,4,0,0,0,-90,,,,,,
2025-02-21,BUN 4 INCH,24195.17,4,0,0,0,300,,,,,,
2025-02-23,BUN 4 INCH,19866.0,6,1,0,0,186,,,,,,
2025-02-23,BUN GOURMET,19866.0,6,1,0,0,24,,,,,,
2025-02-23,BUN REGULAR,19866.0,6,1,0,0,470,,,,,,
2025-02-23,MUFFIN ENGLISH,19866.0,6,1,0,0,298,,,,,,
2025-02-23,BUN MCCRISPY,19866.0,6,1,0,0,-10,,,,,,
2025-02-23,BUN BIG MAC,19866.0,6,1,0,0,102,,,,,,
2025-02-24,BUN REGULAR,14432.67,0,0,0,0,377,,,,,,
2025-02-24,BUN 4 INCH,14432.67,0,0,0,0,146,,,,,,
2025-02-24,BUN GOURMET,14432.67,0,0,0,0,23,,,,,,
2025-02-24,BUN MCCRISPY,14432.67,0,0,0,0,0,,,,,,
2025-02-24,MUFFIN ENGLISH,14432.67,0,0,0,0,224,,,,,,
2025-02-24,BUN BIG MAC,14432.67,0,0,0,0,86,,,,,,
2025-02-25,MUFFIN ENGLISH,14919.79,1,0,0,0,100,,,,,,
2025-02-25,BUN 4 INCH,14919.79,1,0,0,0,205,,,,,,
2025-02-25,BUN MCCRISPY,14919.79,1,0,0,0,30,,,,,,
2025-02-25,BUN REGULAR,14919.79,1,0,0,0,379,,,,,,
2025-02-25,BUN GOURMET,14919.79,1,0,0,0,16,,,,,,
2025-02-25,BUN BIG MAC,14919.79,1,0,0,0,78,,,,,,
2025-02-26,MUFFIN ENGLISH,17472.4,2,0,0,0,175,,,,,,
2025-02-26,BUN GOURMET,17472.4,2,0,0,0,33,,,,,,
2025-02-26,BUN BIG MAC,17472.4,2,0,0,0,222,,,,,,
2025-02-26,BUN 4 INCH,17472.4,2,0,0,0,-34,,,,,,
2025-02-26,BUN REGULAR,17472.4,2,0,0,0,548,,,,,,
2025-02-27,BUN 4 INCH,20926.08,3,0,0,0,469,,,,,,
2025-02-27,BUN BIG MAC,20926.08,3,0,0,0,-34,,,,,,
2025-02-27,MUFFIN ENGLISH,20926.08,3,0,0,0,300,,,,,,
2025-02-27,BUN REGULAR,20926.08,3,0,0,0,482,,,,,,
2025-02-27,BUN GOURMET,20926.08,3,0,0,0,20,,,,,,
2025-02-28,BUN 4 INCH,26933.19,4,0,0,0,209,,,,,,
2025-02-28,MUFFIN ENGLISH,26933.19,4,0,0,0,120,,,,,,
2025-02-28,BUN REGULAR,26933.19,4,0,0,0,769,,,,,,
2025-02-28,BUN BIG MAC,26933.19,4,0,0,0,240,,,,,,
2025-02-28,BUN MCCRISPY,26933.19,4,0,0,0,22,,,,,,
2025-02-28,BUN GOURMET,26933.19,4,0,0,0,48,,,,,,
2025-03-01,BUN REGULAR,21627.23,5,1,0,0,596,,,,,,
2025-03-01,MUFFIN ENGLISH,21627.23,5,1,0,0,296,,,,,,
2025-03-01,BUN BIG MAC,21627.23,5,1,0,0,127,,,,,,
2025-03-01,BUN GOURMET,21627.23,5,1,0,0,59,,,,,,
2025-03-01,BUN MCCRISPY,21627.23,5,1,0,0,61,,,,,,
2025-03-01,BUN 4 INCH,21627.23,5,1,0,0,383,,,,,,
2025-03-02,BUN BIG MAC,19203.4,6,1,0,0,109,,,,,,
2025-03-02,BUN GOURMET,19203.4,6,1,0,0,21,,,,,,
2025-03-02,BUN 4 INCH,19203.4,6,1,0,0,241,,,,,,
2025-03-02,BUN MCCRISPY,19203.4,6,1,0,0,89,,,,,,
2025-03-02,MUFFIN ENGLISH,19203.4,6,1,0,0,410,,,,,,
2025-03-02,BUN REGULAR,19203.4,6,1,0,0,584,,,,,,
2025-03-03,MUFFIN ENGLISH,22387.02,0,0,0,0,100,,,,,,
2025-03-03,BUN REGULAR,22387.02,0,0,0,0,327,,,,,,
2025-03-03,BUN 4 INCH,22387.02,0,0,0,0,133,,,,,,
2025-03-03,BUN BIG MAC,22387.02,0,0,0,0,86,,,,,,
2025-03-03,BUN GOURMET,22387.02,0,0,0,0,25,,,,,,
2025-03-03,BUN MCCRISPY,22387.02,0,0,0,0,24,,,,,,
2025-03-04,BUN BIG MAC,22667.79,1,0,0,0,86,,,,,,
2025-03-04,BUN 4 INCH,22667.79,1,0,0,0,180,,,,,,
2025-03-04,MUFFIN ENGLISH,22667.79,1,0,0,0,180,,,,,,
2025-03-04,BUN REGULAR,22667.79,1,0,0,0,459,,,,,,
2025-03-04,BUN MCCRISPY,22667.79,1,0,0,0,-11,,,,,,
2025-03-04,BUN GOURMET,22667.79,1,0,0,0,27,,,,,,
2025-03-05,MUFFIN ENGLISH,18806.46,2,0,0,0,300,,,,,,
2025-03-05,BUN REGULAR,18806.46,2,0,0,0,408,,,,,,
2025-03-05,BUN 4 INCH,18806.46,2,0,0,0,170,,,,,,
2025-03-05,BUN GOURMET,18806.46,2,0,0,0,14,,,,,,
2025-03-05,BUN MCCRISPY,18806.46,2,0,0,0,6,,,,,,
2025-03-05,BUN BIG MAC,18806.46,2,0,0,0,83,,,,,,
2025-03-07,BUN 4 INCH,16384.62,4,0,0,0,302,,,,,,
2025-03-07,MUFFIN ENGLISH,16384.62,4,0,0,0,884,,,,,,
2025-03-07,BUN MCCRISPY,16384.62,4,0,0,0,-22,,,,,,
2025-03-07,BUN BIG MAC,16384.62,4,0,0,0,187,,,,,,
2025-03-07,BUN GOURMET,16384.62,4,0,0,0,60,,,,,,
2025-03-07,BUN REGULAR,16384.62,4,0,0,0,646,,,,,,
2025-03-09,BUN GOURMET,18100.76,6,1,0,0,5,,,,,,
2025-03-09,BUN BIG MAC,18100.76,6,1,0,0,91,,,,,,
2025-03-09,BUN MCCRISPY,18100.76,6,1,0,0,17,,,,,,
2025-03-09,BUN REGULAR,18100.76,6,1,0,0,88,,,,,,
2025-03-09,BUN 4 INCH,18100.76,6,1,0,0,-23,,,,,,
2025-03-09,MUFFIN ENGLISH,18100.76,6,1,0,0,-354,,,,,,
2025-03-10,MUFFIN ENGLISH,20991.83,0,0,1,0,120,,,,,,
2025-03-10,BUN BIG MAC,20991.83,0,0,1,0,131,,,,,,
2025-03-10,BUN 4 INCH,20991.83,0,0,1,0,206,,,,,,
2025-03-10,BUN REGULAR,20991.83,0,0,1,0,416,,,,,,
2025-03-10,BUN GOURMET,20991.83,0,0,1,0,32,,,,,,
2025-03-10,BUN MCCRISPY,20991.83,0,0,1,0,30,,,,,,
2025-03-11,BUN REGULAR,18718.24,1,0,0,0,416,,,,,,
2025-03-11,BUN MCCRISPY,18718.24,1,0,0,0,30,,,,,,
2025-03-11,BUN GOURMET,18718.24,1,0,0,0,20,,,,,,
2025-03-11,BUN BIG MAC,18718.24,1,0,0,0,86,,,,,,
2025-03-11,BUN 4 INCH,18718.24,1,0,0,0,178,,,,,,
2025-03-11,MUFFIN ENGLISH,18718.24,1,0,0,0,158,,,,,,
2025-03-13,BUN MCCRISPY,14525.84,3,0,0,0,30,,,,,,
2025-03-13,MUFFIN ENGLISH,14525.84,3,0,0,0,257,,,,,,
2025-03-13,BUN GOURMET,14525.84,3,0,0,0,43,,,,,,
2025-03-13,BUN BIG MAC,14525.84,3,0,0,0,168,,,,,,
2025-03-13,BUN REGULAR,14525.84,3,0,0,0,552,,,,,,
2025-03-13,BUN 4 INCH,14525.84,3,0,0,0,265,,,,,,
2025-03-15,BUN MCCRISPY,18418.89,5,1,0,0,-213,,,,,,
2025-03-15,BUN REGULAR,18418.89,5,1,0,0,706,,,,,,
2025-03-15,BUN 4 INCH,18418.89,5,1,0,0,365,,,,,,
2025-03-15,MUFFIN ENGLISH,18418.89,5,1,0,0,317,,,,,,
2025-03-15,BUN BIG MAC,18418.89,5,1,0,0,204,,,,,,
2025-03-15,BUN GOURMET,18418.89,5,1,0,0,41,,,,,,
2025-03-16,BUN MCCRISPY,19659.95,6,1,0,0,240,,,,,,
2025-03-16,MUFFIN ENGLISH,19659.95,6,1,0,0,360,,,,,,
2025-03-16,BUN 4 INCH,19659.95,6,1,0,0,184,,,,,,
2025-03-16,BUN BIG MAC,19659.95,6,1,0,0,107,,,,,,
2025-03-16,BUN REGULAR,19659.95,6,1,0,0,440,,,,,,
2025-03-16,BUN GOURMET,19659.95,6,1,0,0,24,,,,,,
2025-03-17,BUN REGULAR,23129.37,0,0,0,0,409,,,,,,
2025-03-17,BUN GOURMET,23129.37,0,0,0,0,35,,,,,,
2025-03-17,BUN BIG MAC,23129.37,0,0,0,0,83,,,,,,
2025-03-17,MUFFIN ENGLISH,23129.37,0,0,0,0,177,,,,,,
2025-03-17,BUN MCCRISPY,23129.37,0,0,0,0,60,,,,,,
2025-03-17,BUN 4 INCH,23129.37,0,0,0,0,175,,,,,,
2025-03-18,BUN GOURMET,20100.03,1,0,0,0,23,,,,,,
2025-03-18,BUN REGULAR,20100.03,1,0,0,0,387,,,,,,
2025-03-18,BUN 4 INCH,20100.03,1,0,0,0,199,,,,,,
2025-03-18,MUFFIN ENGLISH,20100.03,1,0,0,0,243,,,,,,
2025-03-18,BUN MCCRISPY,20100.03,1,0,0,0,93,,,,,,
2025-03-18,BUN BIG MAC,20100.03,1,0,0,0,72,,,,,,
2025-03-19,BUN 4 INCH,18019.77,2,0,0,0,-66,,,,,,
2025-03-19,BUN BIG MAC,18019.77,2,0,0,0,234,,,,,,
2025-03-19,BUN REGULAR,18019.77,2,0,0,0,447,,,,,,
2025-03-19,BUN GOURMET,18019.77,2,0,0,0,44,,,,,,
2025-03-19,MUFFIN ENGLISH,18019.77,2,0,0,0,232,,,,,,
2025-03-19,BUN MCCRISPY,18019.77,2,0,0,0,60,,,,,,
2025-03-20,BUN MCCRISPY,14764.79,3,0,0,0,60,,,,,,
2025-03-20,BUN GOURMET,14764.79,3,0,0,0,20,,,,,,
2025-03-20,BUN REGULAR,14764.79,3,0,0,0,478,,,,,,
2025-03-20,BUN BIG MAC,14764.79,3,0,0,0,-36,,,,,,
2025-03-20,BUN 4 INCH,14764.79,3,0,0,0,533,,,,,,
2025-03-20,MUFFIN ENGLISH,14764.79,3,0,0,0,295,,,,,,
2025-03-21,MUFFIN ENGLISH,17345.01,4,0,0,0,109,,,,,,
2025-03-21,BUN REGULAR,17345.01,4,0,0,0,634,,,,,,
2025-03-21,BUN GOURMET,17345.01,4,0,0,0,47,,,,,,
2025-03-21,BUN MCCRISPY,17345.01,4,0,0,0,66,,,,,,
2025-03-21,BUN 4 INCH,17345.01,4,0,0,0,350,,,,,,
2025-03-21,BUN BIG MAC,17345.01,4,0,0,0,154,,,,,,
2025-03-22,BUN 4 INCH,17522.98,5,1,0,0,338,,,,,,
2025-03-22,BUN GOURMET,17522.98,5,1,0,0,32,,,,,,
2025-03-22,BUN BIG MAC,17522.98,5,1,0,0,148,,,,,,
2025-03-22,BUN REGULAR,17522.98,5,1,0,0,723,,,,,,
2025-03-22,BUN MCCRISPY,17522.98,5,1,0,0,101,,,,,,
2025-03-22,MUFFIN ENGLISH,17522.98,5,1,0,0,341,,,,,,
2025-03-23,BUN GOURMET,19300.31,6,1,0,0,29,108.0,,,,,
2025-03-23,BUN MCCRISPY,19300.31,6,1,0,0,13,270.0,,,,,
2025-03-23,BUN REGULAR,19300.31,6,1,0,0,428,1365.0,,,,,
2025-03-23,MUFFIN ENGLISH,19300.31,6,1,0,0,356,720.0,,,,,
2025-03-23,BUN BIG MAC,19300.31,6,1,0,0,115,330.0,,,,,
2025-03-23,BUN 4 INCH,19300.31,6,1,0,0,242,810.0,,,,,
